,Подразделение,Поле,Field_ID,Year,Area,Yield,Агрофон,Культура,Previous_Years_Yield,Previous_Year_Mean_Region,Total Fertilizer/ha,Macro Total/ha,Micro Total/ha,Fung Total/ha,Pest Total/ha,bdod,cec,clay,phh2o,sand,silt,soc,DOY_min,DOY_max,5_relative_humidity,6_relative_humidity,7_relative_humidity,8_relative_humidity,5_surface_solar_radiation_downwards_sum,6_surface_solar_radiation_downwards_sum,7_surface_solar_radiation_downwards_sum,8_surface_solar_radiation_downwards_sum,5_temperature_2m_max,6_temperature_2m_max,7_temperature_2m_max,8_temperature_2m_max,5_temperature_2m_min,6_temperature_2m_min,7_temperature_2m_min,8_temperature_2m_min,5_total_precipitation_sum,6_total_precipitation_sum,7_total_precipitation_sum,8_total_precipitation_sum,5_v_component_of_wind_10m,6_v_component_of_wind_10m,7_v_component_of_wind_10m,8_v_component_of_wind_10m,5_vapor_pressure_deficit,6_vapor_pressure_deficit,7_vapor_pressure_deficit,8_vapor_pressure_deficit
384,Раушан-Агро,43,956Раушан-Агро,2021,438.0,4.0,Пар чистый,Пшеница мягкая Тобольская 1 репродукция,12.4,12.267243452380953,0.0,0.0,0.0,0.0,0.0,97.78089919981578,485.64177987566205,293.6939327653694,67.43512548929311,359.48503338705945,346.8397996776421,1087.8887801508258,139,141,42.7978748651778,43.68420083016377,52.42522384036447,50.19914185622349,739762520.0,711690132.0,621982762.0,575719824.0,307.1993865966797,307.11395263671875,311.34449768066406,307.0024719238281,274.68572998046875,279.6038055419922,282.3453521728516,281.1273651123047,0.0169613645251942,0.0197375514853597,0.0699382493077678,0.0148734289513825,0.0239588765687839,-1.2565089530415006,-0.7099730160928541,-1.415712675740642,1.2120060205918883,1.2730894986511627,1.16888998067322,1.295342650156553
385,Раушан-Агро,44,957Раушан-Агро,2021,434.0,8.6,Стерня,Пшеница мягкая Астана 1 репродукция,11.02,12.267243452380953,0.0,0.0,0.0,0.0,0.0,97.3512465057904,477.0671990872792,285.6524814603537,67.20718767826583,373.1928123217344,341.2158014831718,1030.737520680016,144,144,42.683635617974105,43.53700254948745,52.21406844372402,49.83043146077202,739858887.8084506,712557997.1718309,622720946.5295775,576415036.1464789,307.2233522656938,307.0666246011224,311.3697947757345,307.01844903650425,274.5312845579336,279.5984798377669,282.3267122080628,280.9143369432906,0.0171233131154057,0.0198725611267384,0.068319667465399,0.0143368542552312,0.0298022084645605,-1.2520218623113557,-0.7132089719616354,-1.4058285373459256,1.213993481099236,1.2772181890819825,1.1744974681518217,1.307812051787418
386,Раушан-Агро,52,964Раушан-Агро,2021,169.0,7.6,Стерня,Пшеница мягкая Ликамеро 1 репродукция,12.37,12.267243452380953,0.5333333333333333,0.0,0.5333333333333333,0.0,0.08,97.64864473112048,437.7157559066532,280.91969850703003,67.26467604000582,372.0463835338455,347.111755326859,905.6889404261487,138,138,42.70190914816487,43.553520970096095,52.76192753215509,50.2526248924087,737920620.0,712593996.0,622987926.0,574310956.0,307.3087615966797,306.8843688964844,311.40699768066406,306.9067687988281,274.03143310546875,279.6858367919922,282.3883209228516,280.5218963623047,0.0158310071405125,0.0205299356330037,0.0692566850959224,0.0150139021979569,0.069257463178327,-1.2576130112012227,-0.7278110327259186,-1.3640270553609375,1.2138018875734615,1.277025688998011,1.1563254389121165,1.2940220743942317
387,Раушан-Агро,54,966Раушан-Агро,2021,394.0,7.5,Стерня,Пшеница мягкая Астана 1 репродукция,11.44,12.267243452380953,0.0,0.0,0.0,0.0,0.0,96.2007952286282,457.75274964270176,274.33983719629646,67.08444665382464,403.39016963897336,322.3080842602374,931.0991550695824,143,145,42.70325701346933,43.85272446941429,53.06030225402327,50.65154245127905,738050775.7142857,711279894.7365884,621762748.9499699,573777939.6118144,307.3388178240757,306.9332145704715,311.383186979564,306.9943109458293,274.321714101174,279.7018479432881,282.3985845417485,280.8132851884048,0.0153215928283786,0.0204395145515521,0.0709650254066279,0.0147640936167467,0.0533213582201413,-1.2657670333750974,-0.7270960466978255,-1.3907966550868387,1.214683539065227,1.2688844439809166,1.1490395068119532,1.2816009416880814
388,Раушан-Агро,57,967Раушан-Агро,2021,333.9,4.8,Стерня,Пшеница мягкая Ликамеро 1 репродукция,13.55,12.267243452380953,0.5333333333333333,0.0,0.5333333333333333,0.0,0.14,97.05951572754014,452.4235817742909,279.3324532287266,67.39121907060954,393.8243814121908,326.9474200362101,865.2826431319302,136,137,42.6303813337654,43.468426786432,52.11573362607472,49.65914916869026,739903886.0,712963240.0,623065636.0,576739660.0,307.2345428466797,307.0445251464844,311.38160705566406,307.0259094238281,274.45916748046875,279.5959930419922,282.3180084228516,280.8148651123047,0.0171989337381077,0.0199356028187871,0.0675638833819789,0.0140863049136399,0.0325307064158942,-1.249926650524139,-0.7147199761482977,-1.4012132165252522,1.214919084014749,1.2791440703063468,1.17711070129013,1.3136278693002164
389,Раушан-Агро,58,969Раушан-Агро,2021,409.6,10.1,Стерня,Пшеница мягкая Ликамеро 1 репродукция,19.78,12.267243452380953,0.5333333333333333,0.0,0.5333333333333333,0.0,0.1399999999999999,98.59264134011364,423.7902579139488,287.41960385374887,67.93501286577698,368.6980432050743,343.8910897013941,992.6893209691892,136,138,42.47158830273462,43.19596100094829,51.72314260542213,49.12602723820696,740138318.8080581,714387738.9770567,624327855.8265251,577790434.1667601,307.2345428466797,307.0445251464844,311.5371031758502,306.9927456454986,274.14408431349347,279.55235649155856,282.284844644522,280.4727545569046,0.0178786108308766,0.0199655523433005,0.0653488037648255,0.013953123413125,0.0418034733830528,-1.2405963075529365,-0.7144466611953125,-1.381840113065909,1.2158713402559551,1.2849354179395704,1.1867033047704338,1.329980109922277
390,Раушан-Агро,9,978Раушан-Агро,2021,434.0,10.4,Стерня,Пшеница мягкая Ликамеро 1 репродукция,14.005,12.267243452380953,0.0,0.0,0.0,0.0,0.175,99.52924916793592,411.1011736824288,286.33720799006886,68.03402550502203,383.3297031937707,330.3629951472746,933.7736221582892,139,141,42.70190914816487,43.553520970096095,52.76192753215509,50.2526248924087,737920620.0,712593996.0,622987926.0,574310956.0,307.3087615966797,306.8843688964844,311.40699768066406,306.9067687988281,274.03143310546875,279.6858367919922,282.3883209228516,280.5218963623047,0.0158310071405125,0.0205299356330037,0.0692566850959224,0.0150139021979569,0.069257463178327,-1.2576130112012227,-0.7278110327259186,-1.3640270553609375,1.2138018875734615,1.277025688998011,1.1563254389121165,1.2940220743942317
391,Рос-Бидай,104,2389Рос-Бидай,2021,112.5,9.2,Стерня,Пшеница мягкая Тобольская 2 репродукция,13.34,13.124595274007037,1.65,1.25,0.3999999999999999,0.0,0.08,95.7284201036737,446.0623988906863,288.1204067483245,67.06286110469148,373.7571065403284,338.1321932054542,889.0973630831645,134,134,43.83261789134111,47.613810555845085,59.00569708106459,57.23035818903809,736134130.5398774,721856024.1635993,636492929.8854806,569070045.795501,306.82646703427554,305.79559775510444,310.1230797016791,305.6253551334935,272.9605682310639,280.62850125240647,281.8496171760169,279.9453650164458,0.0114744794890104,0.0333822705055927,0.1279359247032185,0.0288336685412063,0.2423580368220954,-1.0257538453932922,-0.8383632729465935,-0.8924405237462273,1.177704200204325,1.1510002656230809,0.9593658788686296,1.0557525351800583
392,Рос-Бидай,105,2390Рос-Бидай,2021,178.7,9.9,Стерня,Пшеница мягкая Тобольская 2 репродукция,9.0,13.124595274007037,1.65,1.25,0.4,0.0,0.08,98.4914899553572,440.1542384562372,299.3454169538249,67.33121984838043,354.46505858028945,346.16871123363217,731.1630859375002,134,138,44.00178652368169,47.6050496609418,58.95280438541578,57.11716469312577,736132624.4841573,721210639.1026616,636630913.2496833,569292486.8212928,306.7353111624869,305.6678767717988,310.16928034831966,305.6065217611606,272.80510577261066,280.51240936008554,281.7897244104113,279.8392705107521,0.0121130463247444,0.0335777266400553,0.1269150970266448,0.0286480765802356,0.2290367570189123,-1.044432104338963,-0.8293130149506901,-0.9126544481699712,1.170548492105786,1.149454483496416,0.9592263032187152,1.057883784722866
393,Рос-Бидай,28,2397Рос-Бидай,2021,176.2,15.3,Пар черный,Пшеница мягкая Тризо 2 репродукция,12.5,13.124595274007037,1.65,1.25,0.4,0.0,0.08,96.46636021730043,449.5725828921704,287.65965449986066,66.81303984396769,362.453329618278,350.1916968514906,826.5836467474577,146,147,43.234103004192136,47.59414668714018,59.09100108483142,57.35329494180986,736388010.0,721745776.0,637178078.0,568434050.0,306.7931365966797,306.08660888671875,309.8915405273437,305.5417022705078,273.5050354003906,280.4299774169922,281.8570861816406,280.0394744873047,0.0111878500159932,0.0339056798565984,0.1276133725224895,0.0289677518712281,0.2673546101457329,-0.9756041407585144,-0.8292383365733649,-0.8406433713051581,1.1963474236874436,1.148511425505996,0.955878955558878,1.0506649693614645
394,Рос-Бидай,29,2398Рос-Бидай,2021,21.6,8.9,Пар чистый,Пшеница мягкая Тризо 2 репродукция,8.7,13.124595274007037,1.65,1.25,0.4,0.0,0.08,95.62343572241184,448.33485193621874,293.85535307517085,65.89066059225512,371.44305239179965,334.2630979498862,893.6962457337884,146,146,43.234103004192136,47.59414668714018,59.09100108483142,57.35329494180986,736388010.0,721745776.0,637178078.0,568434050.0,306.7931365966797,306.08660888671875,309.8915405273437,305.5417022705078,273.5050354003906,280.4299774169922,281.8570861816406,280.0394744873047,0.0111878500159932,0.0339056798565984,0.1276133725224895,0.0289677518712281,0.2673546101457329,-0.9756041407585144,-0.8292383365733649,-0.8406433713051581,1.1963474236874436,1.148511425505996,0.955878955558878,1.0506649693614645
395,Рос-Бидай,31,2400Рос-Бидай,2021,262.1,9.5,Пар черный,Пшеница мягкая Тризо 2 репродукция,13.1,13.124595274007037,0.0,0.0,0.0,0.0,0.0,96.44186046511624,443.41472071735495,286.8484961703718,67.39155613674575,377.8540070988232,335.2962824584346,655.02755206874,150,150,43.4771840293008,47.73343573926847,59.13555456388527,57.181104641870654,736420160.9818496,723200079.7891097,636276894.622299,568492554.6897147,306.9172541454318,306.1863731443624,309.930476420278,305.6448575797117,273.5022349576035,280.6449575333525,281.9704771577641,280.2224993495561,0.0106755062627126,0.0339737420372757,0.1269031159508969,0.0262125753215779,0.2677285156389948,-0.9816594319866516,-0.8607004862248405,-0.8479394165796268,1.1969240316253746,1.152884315021302,0.9604690050764452,1.0623627362990011
396,Рос-Бидай,36,2404Рос-Бидай,2021,260.0,9.7,Пар чистый,Пшеница мягкая Астана 2 2 репродукция,6.2,13.124595274007037,0.0,0.0,0.0,0.0,0.0,96.40731638151053,438.3279137914737,273.89091596559217,67.65960865866339,388.54286794593054,337.54400226864544,901.7875980716512,146,148,44.01826392988907,47.6198563125975,58.97949559861922,57.19261524445204,736056066.0,721889924.0,636282256.0,569265606.0,306.8367156982422,305.70611572265625,310.1942749023437,305.6510772705078,272.79315185546875,280.6895446777344,281.8473205566406,279.9164276123047,0.0115626142200184,0.0332213291276097,0.1280351051865977,0.0287924397097825,0.2346719247038646,-1.0411742091178895,-0.8411690688902332,-0.908367455646556,1.171969162751075,1.151766428530451,0.9604390563189196,1.057318535825256
397,Рос-Бидай,37,2405Рос-Бидай,2021,470.6,9.4,Пар черный,Пшеница мягкая Астана 2 2 репродукция,8.350000000000001,13.124595274007037,0.0,0.0,0.0,0.0,0.0,96.3203650586701,444.3030397830959,272.6704207727201,67.52229000469262,395.1659627717816,332.19474425152504,914.55222946545,145,146,44.02144956469806,47.62297249209183,58.98164585941407,57.1957217318671,736055262.7933885,721906478.3529412,636273233.2036947,569265281.1832767,306.8375550577463,305.7078685027973,310.1936824132821,305.65129945390606,272.79917549426307,280.6925669119783,281.85008550559536,279.9189950649055,0.0115523702041407,0.0332169359291625,0.1280469893298958,0.0287809699303251,0.2347617138728313,-1.041139484390038,-0.8414851891462368,-0.908324369454426,1.1720201024846082,1.1517958434790931,0.960464027301654,1.0573186268832142
398,Рос-Бидай,39,2407Рос-Бидай,2021,439.1,12.9,Пар комбинированный,Пшеница мягкая Астана 2 2 репродукция,9.5,13.124595274007037,0.0,0.0,0.0,0.0,0.0,98.27448899810122,439.5347889211524,261.31538976993505,67.88854143399595,395.6234085324992,343.144963144963,709.0599240478055,146,149,44.01789200620037,47.619522131713445,58.97889314458181,57.190911481468326,736057794.0502355,721874591.4285713,636290125.7645211,569266212.7441131,306.8344268319745,305.70525260697724,310.1937107343688,305.65007157977,272.79342167493496,280.6855464438254,281.8460205173941,279.9146860502952,0.0115750383731173,0.0332293736025244,0.1280098247701181,0.0287891811977736,0.2345447297502008,-1.0412477451428763,-0.8409014583565658,-0.9084642200812378,1.1719370816948704,1.1517142016020454,0.9604116747061427,1.057331347284681
399,Рос-Бидай,41-42,2408Рос-Бидай,2021,587.8,1.4,Поверхностная зябь,Пшеница мягкая Тобольская 2 репродукция,9.75,13.124595274007037,0.5333333333333333,0.0,0.5333333333333333,0.0,0.08,97.75931877947988,459.7326377295492,303.2623956594323,67.4601001669449,358.36949081803004,338.4252086811352,857.0571440497557,134,135,43.98864974892445,47.593242899909136,58.931523707188994,57.05705729109783,736193662.0,720669068.0,636908886.0,569313918.0,306.6544647216797,305.63739013671875,310.1493530273437,305.5709991455078,272.81463623046875,280.3711853027344,281.7438049316406,279.7777557373047,0.0125518874105168,0.0338618704426885,0.1260221520244044,0.0285329806910752,0.2245440265183807,-1.0470295151074729,-0.8198605801469536,-0.9160723237581152,1.1694167607075343,1.1476140083888828,0.9582599224087872,1.058331010353759
400,Рос-Бидай,44,2411Рос-Бидай,2021,433.2,11.2,Пар черный,Пшеница мягкая Тризо 2 репродукция,10.6,13.124595274007037,0.5333333333333333,0.0,0.5333333333333333,0.0,0.08,93.42099003171722,452.7770159233864,302.0300334334448,67.1586105287018,358.0521901739673,339.9329064430214,901.7265518803804,141,144,43.59415617950367,47.66766873319956,59.04168026109529,57.35744026234192,736278815.1128772,720399229.4817169,637361575.1669315,568728382.718601,306.64983187191814,305.84355195110675,309.9420330005154,305.5189429254335,273.3236525009471,280.306325406073,281.8503604761557,279.9086337430678,0.012230708611303,0.0338959084852937,0.1266235437958544,0.0293938462639424,0.2450104498432414,-1.0076716064606592,-0.8118628430334317,-0.8743035092582794,1.1832059609752206,1.1446605741900495,0.9556281720040648,1.049155969483327
401,Рос-Бидай,46,2413Рос-Бидай,2021,461.3,1.0,Стерня,Пшеница мягкая Тобольская 2 репродукция,11.97,13.124595274007037,0.0,0.0,0.0,0.0,0.08,94.510527435134,450.7961820695522,293.34595341912154,66.65096245878972,363.4465596086354,343.2968733382962,698.5118034878775,132,135,43.295336645569066,47.677693881950695,59.108690923551855,57.49479279434044,736353983.0909091,720718811.2727273,637509409.9318181,568361952.0000001,306.6949254816229,306.0185158469461,309.8299948952415,305.5024894367565,273.6176508123225,280.317229010842,281.9016085537998,280.01197537508875,0.0117392485208572,0.0339147912393429,0.1272264684440384,0.0296495570416232,0.2617915136956283,-0.9789933335901512,-0.8139086903481655,-0.8439909974850519,1.1938913424222477,1.1445699163121157,0.9544979275963796,1.0454263313759224
402,Рос-Бидай,47-48,2415Рос-Бидай,2021,252.2,17.0,Пар чистый,Пшеница мягкая Тризо 2 репродукция,9.9,13.124595274007037,1.65,1.25,0.3999999999999999,0.0,0.08,93.87414767192672,451.5591272160529,293.6202026105592,66.62594973699589,365.81102669004486,340.5689655172414,730.7141048120006,144,146,43.234103004192136,47.59414668714018,59.09100108483142,57.35329494180986,736388010.0,721745776.0,637178078.0,568434050.0,306.7931365966797,306.08660888671875,309.8915405273437,305.5417022705078,273.5050354003906,280.4299774169922,281.8570861816406,280.0394744873047,0.0111878500159932,0.0339056798565984,0.1276133725224895,0.0289677518712281,0.2673546101457329,-0.9756041407585144,-0.8292383365733649,-0.8406433713051581,1.1963474236874436,1.148511425505996,0.955878955558878,1.0506649693614645
403,Рос-Бидай,50,2417Рос-Бидай,2021,166.8,24.1,Пар чистый,Пшеница мягкая Астана 2 2 репродукция,13.5,13.124595274007037,0.0,0.0,0.0,0.0,0.0,98.09333137052847,446.81386109476153,292.0182460270747,67.12772218952324,348.79429075927004,359.140670982931,735.4344177830119,150,151,43.234103004192136,47.59414668714018,59.09100108483142,57.35329494180986,736388010.0,721745776.0,637178078.0,568434050.0,306.7931365966797,306.08660888671875,309.8915405273437,305.5417022705078,273.5050354003906,280.4299774169922,281.8570861816406,280.0394744873047,0.0111878500159932,0.0339056798565984,0.1276133725224895,0.0289677518712281,0.2673546101457329,-0.9756041407585144,-0.8292383365733649,-0.8406433713051581,1.1963474236874436,1.148511425505996,0.955878955558878,1.0506649693614645
404,Рос-Бидай,54,2421Рос-Бидай,2021,348.6,13.2,Стерня,Пшеница мягкая Тобольская 2 репродукция,15.6,13.124595274007037,0.0,0.0,0.0,0.0,0.08,95.28029010238907,425.906925483504,296.2034982935154,66.81797497155858,340.4035836177475,363.51742036405,774.812215585893,130,132,43.32546784310534,47.71882060419925,59.117389321319415,57.5644763571849,736337258.0,720214032.0,637672268.0,568326514.0,306.6466522216797,305.98504638671875,309.7997436523437,305.48321533203125,273.6730041503906,280.2618103027344,281.9234924316406,279.9984588623047,0.012010274904604,0.0339192697156072,0.1270362952529353,0.0299846816169022,0.2590571103557463,-0.98065920803282,-0.8063737794917117,-0.8456364408616097,1.1926847025165552,1.1426349439147252,0.9538196591640756,1.042853336193082
405,Рос-Бидай,55,2423Рос-Бидай,2021,437.7,23.1,Пар комбинированный,Пшеница мягкая Тризо 2 репродукция,11.3,13.124595274007037,0.0,0.0,0.0,0.0,0.2,92.67926013380554,443.3632428177884,294.1201439253388,67.52667678641703,371.24647214257607,334.5338730533538,912.8574239613196,138,141,43.3247111515294,47.717787652707536,59.11717092672773,57.56272591949002,736337677.8717686,720226704.1323683,637668179.5615307,568327403.646329,306.64786408827746,305.98588661422656,309.8005030887451,305.4836991950178,273.67161454335866,280.263201550836,281.9229430521164,279.99879818495214,0.0120034709758461,0.0339191572865771,0.1270410694185573,0.0299762685476516,0.2591257556487349,-0.9806173874142112,-0.806562938185252,-0.845595133150698,1.192714989643493,1.1426835008710694,0.9538366822521038,1.0429179139036142
406,Рос-Бидай,60,2427Рос-Бидай,2021,284.5,11.2,Пар черный,Пшеница мягкая Тризо 2 репродукция,10.7,13.124595274007037,0.8000840830740772,0.2498948961574035,0.2998738753888842,0.4,0.08,96.92693434430464,415.8783935189175,297.1466000172369,67.53529259674222,353.773248297854,349.00206843057816,1025.7399620885749,146,149,43.40721632094788,47.72181166526499,59.13609425884192,57.17282093871128,736456000.8025581,723116658.4044765,636367187.7841728,568426959.8081535,306.9105286205606,306.2089391475102,309.91030988685617,305.6399267670825,273.524608730984,280.6035900893543,281.963852331221,280.2267021099917,0.0106955411881897,0.0340407596451502,0.1267262594418816,0.0261902392459752,0.269624360625591,-0.976988075385986,-0.8589737594246001,-0.8432083078681726,1.198550570495207,1.1524829351141723,0.960040557192376,1.0621427459749535
407,Рос-Бидай,65,2429Рос-Бидай,2021,260.6,16.6,Стерня,Пшеница мягкая Астана 2 2 репродукция,10.97,13.124595274007037,0.0,0.0,0.0,0.0,0.0,97.1597398925643,433.2819715389688,280.8104796908868,67.89001979078314,369.4520780322306,349.76119121666176,758.001602111017,148,149,43.234103004192136,47.59414668714018,59.09100108483142,57.35329494180986,736388010.0,721745776.0,637178078.0,568434050.0,306.7931365966797,306.08660888671875,309.8915405273437,305.5417022705078,273.5050354003906,280.4299774169922,281.8570861816406,280.0394744873047,0.0111878500159932,0.0339056798565984,0.1276133725224895,0.0289677518712281,0.2673546101457329,-0.9756041407585144,-0.8292383365733649,-0.8406433713051581,1.1963474236874436,1.148511425505996,0.955878955558878,1.0506649693614645
408,Рос-Бидай,70,2438Рос-Бидай,2021,333.7,13.0,Пар черный,Пшеница мягкая Ликамеро 1 репродукция,22.7,13.124595274007037,0.6857331571994716,0.1428748348745046,0.3999834874504623,0.3999999999999999,0.1999999999999999,97.9834589767986,429.2574271915703,291.8040392214254,67.78047709644373,364.9071418117959,343.35087077418416,969.2816365366314,138,141,42.74150077387404,47.541355094990685,59.17326911330758,57.193572207107145,736919498.0,721381948.0,637356964.0,567639626.0,306.7501678466797,306.42449951171875,309.6727905273437,305.60040283203125,273.8722229003906,279.7502899169922,282.0758361816406,280.3480682373047,0.0111211822208119,0.0341353067505956,0.1241072336017055,0.0261629659043549,0.2853192911353162,-0.9306673460536532,-0.8355131444110665,-0.7956755558649699,1.2150240197059283,1.1485454733266118,0.9535480810872712,1.0553506984309498
409,Рос-Бидай,71,2439Рос-Бидай,2021,392.2,11.0,Пар чистый,Пшеница мягкая Тризо 2 репродукция,8.7,13.124595274007037,0.65,0.25,0.4,0.3999999999999999,0.1149999999999999,96.38392745465916,421.4309654827414,286.6564532266133,67.08891945972987,384.2931465732866,329.045335167584,1244.9315822388994,138,147,42.93496821129257,47.58234096268284,59.153474543141705,57.30040619147531,736722881.8204081,721317996.5411078,637378748.6635567,567910796.8699708,306.74042727634435,306.2838870390511,309.73100276313085,305.5639761076724,273.7687186638745,279.9699253805177,282.017298235212,280.2337039424796,0.0112348640397434,0.0340436050654297,0.1253853349222224,0.0273823468054441,0.2783116592285068,-0.9467713741604318,-0.8297591507728204,-0.8116528090214168,1.2076442606108393,1.1474876263143046,0.953839847127363,1.0518605807776893
410,Рос-Бидай,73,2441Рос-Бидай,2021,345.6,21.2,Пар комбинированный,Пшеница мягкая Тризо 2 репродукция,11.35,13.124595274007037,0.5333333333333333,0.0,0.5333333333333333,0.0,0.0,95.42663062806744,442.6121345757164,293.5170353510206,67.55672522939041,366.0597482039973,340.3109751760437,968.221921900562,142,143,43.32546784310534,47.71882060419925,59.117389321319415,57.5644763571849,736337258.0,720214032.0,637672268.0,568326514.0,306.6466522216797,305.98504638671875,309.7997436523437,305.48321533203125,273.6730041503906,280.2618103027344,281.9234924316406,279.9984588623047,0.012010274904604,0.0339192697156072,0.1270362952529353,0.0299846816169022,0.2590571103557463,-0.98065920803282,-0.8063737794917117,-0.8456364408616097,1.1926847025165552,1.1426349439147252,0.9538196591640756,1.042853336193082
411,Рос-Бидай,75,2443Рос-Бидай,2021,189.9,10.2,Стерня,Пшеница мягкая Тризо 2 репродукция,17.9,13.124595274007037,0.0,0.0,0.0,0.0,0.0,96.8303179116051,437.5878247382707,281.3213131704795,67.70389039679462,381.7685149282668,336.86299599327907,1010.7627293874388,149,150,42.79836601619484,47.6011783321796,59.20714747745346,57.35106274061975,736900438.6521741,721007878.0144929,637580910.5434784,567625172.5289855,306.6850778330928,306.36457537222606,309.61493273748874,305.5492606784987,273.9388626762059,279.70689657460093,282.14040960781824,280.339802838754,0.0112605132609869,0.0340852962400507,0.1244416091801297,0.0268387088372067,0.2851700084834004,-0.9296987446609906,-0.8270430897596343,-0.794108088019854,1.212883192228655,1.1457433133302104,0.9518050300879308,1.0496662517356554
412,Рос-Бидай,76,2444Рос-Бидай,2021,377.6,16.2,Пар чистый,Пшеница мягкая Тризо 2 репродукция,7.8,13.124595274007037,0.0,0.0,0.0,0.0,0.15,98.11554949337494,429.9271191945437,269.33043195842805,66.98272166287757,392.1189347190647,338.5345891523222,946.2879968823078,144,146,42.93980735912282,47.74578083639774,59.28742656249696,57.731720138257806,736849388.7263924,720105307.4237288,638117539.3147701,567597388.3607749,306.52899181005745,306.21754392757833,309.478310351799,305.4262744081512,274.0957091102878,279.6084618002681,282.29278675291783,280.31672365498025,0.011601094430265,0.0339640488415239,0.1252666609870588,0.028485747978923,0.2845599724117993,-0.9278751379031792,-0.8065801181740823,-0.7908573221802175,1.2075693228750382,1.1390228297917295,0.9476620374019852,1.0360217912348928
413,Рос-Бидай,77,2445Рос-Бидай,2021,389.0,24.0,Пар комбинированный,Пшеница мягкая Тризо 2 репродукция,9.65,13.124595274007037,0.0,0.0,0.0,0.0,0.2,97.42989202206164,420.1717257976864,274.3807934166601,66.86095800015525,394.5602049530313,331.11893486530545,1059.5745358502288,149,151,43.2653780550468,47.726801016821305,59.147251706653016,57.60126678392148,736420129.8781726,720174011.532995,637758586.4568529,568206061.7766498,306.6234923232025,306.0196276049929,309.7435888300087,305.4708422355846,273.7462909524211,280.15207095073566,281.98789598494017,280.05017206027435,0.0119514230332103,0.0339236483877858,0.1267658632309181,0.0297788985474659,0.2632313673559101,-0.9719438421275748,-0.8059052469675592,-0.8365583167144562,1.19499626017749,1.141875856990081,0.9527056181742204,1.0413950338190625
414,Рос-Бидай,78,2446Рос-Бидай,2021,180.1,8.3,Стерня,Пшеница мягкая Тобольская 2 репродукция,6.300000000000001,13.124595274007037,0.0,0.0,0.0,0.0,0.08,95.57362049549552,424.0081609680597,277.263261573097,67.1609680596595,385.8414239482201,336.9629942310399,965.274352477478,133,134,43.32546784310534,47.71882060419925,59.117389321319415,57.5644763571849,736337258.0,720214032.0,637672268.0,568326514.0,306.6466522216797,305.98504638671875,309.7997436523437,305.48321533203125,273.6730041503906,280.2618103027344,281.9234924316406,279.9984588623047,0.012010274904604,0.0339192697156072,0.1270362952529353,0.0299846816169022,0.2590571103557463,-0.98065920803282,-0.8063737794917117,-0.8456364408616097,1.1926847025165552,1.1426349439147252,0.9538196591640756,1.042853336193082
415,Рос-Бидай,79,2447Рос-Бидай,2021,178.8,17.0,Пар комбинированный,Пшеница мягкая Тризо 2 репродукция,13.2,13.124595274007037,5.0,5.0,0.0,0.0,0.08,94.19987269255247,434.628557799332,291.2941644140562,67.46207664175546,378.28287486086816,330.4547622833519,1123.54949077021,144,144,43.32546784310534,47.71882060419925,59.117389321319415,57.5644763571849,736337258.0,720214032.0,637672268.0,568326514.0,306.6466522216797,305.98504638671875,309.7997436523437,305.48321533203125,273.6730041503906,280.2618103027344,281.9234924316406,279.9984588623047,0.012010274904604,0.0339192697156072,0.1270362952529353,0.0299846816169022,0.2590571103557463,-0.98065920803282,-0.8063737794917117,-0.8456364408616097,1.1926847025165552,1.1426349439147252,0.9538196591640756,1.042853336193082
416,Рос-Бидай,97,2451Рос-Бидай,2021,87.0,9.6,Пар чистый,Пшеница мягкая Тризо 2 репродукция,11.4,13.124595274007037,0.0,0.0,0.0,0.0,0.0,96.97486585710251,446.1998301726577,267.4203226719501,66.97509198981035,383.1392584206056,349.54005094820263,999.8734820672128,149,149,44.22889591143871,47.825876481490354,59.12154390613787,57.3979448425769,736003028.8992248,722983036.124031,635686465.3901808,569244157.7984495,306.89214003609743,305.8218547811188,310.1551518403282,305.6657484187636,273.1909029859596,280.8891079530543,282.0298948460463,280.08596088103855,0.0108861844015595,0.0329312387505931,0.1288198354124762,0.0280350706341478,0.2406008564810798,-1.038881276186396,-0.8620430278856244,-0.905522400985538,1.1753203154456586,1.1536937253966473,0.9620805625823818,1.0573060082274133
417,Садчиковское,128,2729Садчиковское,2021,28.0,8.7,Стерня,Пшеница мягкая Ликамеро 3 репродукция,12.14,14.305882132132131,0.0,0.0,0.0,0.0,0.0,103.62895927601812,282.8110307414106,337.07504520795663,70.94665461121159,333.09945750452084,329.8164556962026,734.5248868778281,137,138,39.53610033125516,36.86834480169807,46.233231917955806,40.571971296404605,737731020.0,771193692.0,654793256.0,623566466.0,307.3146209716797,307.70416259765625,310.28004455566406,307.92625427246094,273.4659729003906,281.4436492919922,283.8601379394531,280.8246307373047,0.0071714506324482,0.008004913603127,0.06038434000601,0.0051067459689377,0.1651509128591065,-1.4609699447949729,-1.2731982187558246,-1.5393961539832497,1.3507375295380113,1.602408656837577,1.4256862228564662,1.718288781742856
